,month,year,region,id,count,title,rank,date,artist,url
15818,2,2020,United Kingdom,0nbXyq5TXYPCO7pr3N8S4I,29,The Box,1,2020-02-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
15847,2,2020,United Kingdom,0sf12qNH5qcw8qpgymFOqD,29,Blinding Lights,2,2020-02-01,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
15876,2,2020,United Kingdom,1rgnBhdG2JDFTbYkYRZAku,29,Dance Monkey,3,2020-02-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15905,2,2020,United Kingdom,2gMXnyrvIjhVBUZwvLZDMP,29,Before You Go,6,2020-02-01,Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
15934,2,2020,United Kingdom,6WrI0LAC5M1Rw2MnX2ZvEg,29,Don't Start Now,5,2020-02-01,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
15963,2,2020,United States,0nbXyq5TXYPCO7pr3N8S4I,29,The Box,1,2020-02-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
15992,2,2020,United States,0sf12qNH5qcw8qpgymFOqD,29,Blinding Lights,7,2020-02-01,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
16021,2,2020,United States,5yY9lUy8nbvjM1Uyo1Uqoc,29,Life Is Good (feat. Drake),2,2020-02-01,Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
16050,2,2020,United States,696DnlkuDOXcMAnKlTgXXK,27,ROXANNE,4,2020-02-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
16077,2,2020,United States,07KXEDMj78x68D884wgVEm,24,High Fashion (feat. Mustard),10,2020-02-03,Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
16101,3,2020,Canada,0nbXyq5TXYPCO7pr3N8S4I,30,The Box,1,2020-03-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
16131,3,2020,Canada,1rgnBhdG2JDFTbYkYRZAku,30,Dance Monkey,2,2020-03-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
16161,3,2020,Canada,4umIPjkehX1r7uhmGvXiSV,29,Intentions (feat. Quavo),3,2020-03-01,Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
16190,3,2020,Canada,22LAwLoDA5b4AaGSkg6bKW,28,Blueberry Faygo,6,2020-03-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
16218,3,2020,Canada,6WrI0LAC5M1Rw2MnX2ZvEg,22,Don't Start Now,5,2020-03-01,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
16240,3,2020,United Kingdom,0nbXyq5TXYPCO7pr3N8S4I,31,The Box,2,2020-03-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
16271,3,2020,United Kingdom,24Yi9hE78yPEbZ4kxyoXAI,31,Roses - Imanbek Remix,3,2020-03-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16302,3,2020,United Kingdom,3Dv1eDb0MEgF93GpLXlucZ,31,Say So,9,2020-03-01,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
16333,3,2020,United Kingdom,4umIPjkehX1r7uhmGvXiSV,28,Intentions (feat. Quavo),8,2020-03-01,Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
16361,3,2020,United Kingdom,1rgnBhdG2JDFTbYkYRZAku,27,Dance Monkey,6,2020-03-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
16388,3,2020,United States,0nbXyq5TXYPCO7pr3N8S4I,31,The Box,1,2020-03-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
16419,3,2020,United States,22LAwLoDA5b4AaGSkg6bKW,26,Blueberry Faygo,5,2020-03-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
16445,3,2020,United States,3Dv1eDb0MEgF93GpLXlucZ,23,Say So,2,2020-03-01,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
16468,3,2020,United States,4umIPjkehX1r7uhmGvXiSV,18,Intentions (feat. Quavo),6,2020-03-01,Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
16486,3,2020,United States,0sf12qNH5qcw8qpgymFOqD,16,Blinding Lights,3,2020-03-01,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
16502,4,2020,Canada,0VjIjW4GlUZAMYd2vXMi3b,30,Blinding Lights,1,2020-04-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16532,4,2020,Canada,0nbXyq5TXYPCO7pr3N8S4I,30,The Box,2,2020-04-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
16562,4,2020,Canada,22LAwLoDA5b4AaGSkg6bKW,30,Blueberry Faygo,4,2020-04-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
16592,4,2020,Canada,24Yi9hE78yPEbZ4kxyoXAI,30,Roses - Imanbek Remix,3,2020-04-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16622,4,2020,Canada,1rgnBhdG2JDFTbYkYRZAku,29,Dance Monkey,7,2020-04-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
16651,4,2020,United Kingdom,0VjIjW4GlUZAMYd2vXMi3b,30,Blinding Lights,1,2020-04-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16681,4,2020,United Kingdom,22LAwLoDA5b4AaGSkg6bKW,30,Blueberry Faygo,6,2020-04-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
16711,4,2020,United Kingdom,24Yi9hE78yPEbZ4kxyoXAI,30,Roses - Imanbek Remix,2,2020-04-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16741,4,2020,United Kingdom,3Dv1eDb0MEgF93GpLXlucZ,30,Say So,8,2020-04-01,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
16771,4,2020,United Kingdom,7eJMfftS33KTjuF7lTsMCx,30,death bed (coffee for your head),9,2020-04-01,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
16801,4,2020,United States,0VjIjW4GlUZAMYd2vXMi3b,30,Blinding Lights,1,2020-04-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16831,4,2020,United States,0nbXyq5TXYPCO7pr3N8S4I,30,The Box,2,2020-04-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
16861,4,2020,United States,22LAwLoDA5b4AaGSkg6bKW,30,Blueberry Faygo,3,2020-04-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
16891,4,2020,United States,127QTOFJsJQp5LbJbu3A1y,28,Toosie Slide,1,2020-04-03,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
16919,4,2020,United States,24Yi9hE78yPEbZ4kxyoXAI,27,Roses - Imanbek Remix,8,2020-04-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16946,5,2020,Canada,39Yp9wwQiSRIDOvrVg7mbk,31,THE SCOTTS,3,2020-05-01,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
16977,5,2020,Canada,466cKvZn1j45IpxDdYZqdA,31,Toosie Slide,2,2020-05-01,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
17008,5,2020,Canada,0VjIjW4GlUZAMYd2vXMi3b,30,Blinding Lights,6,2020-05-02,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17038,5,2020,Canada,22LAwLoDA5b4AaGSkg6bKW,30,Blueberry Faygo,10,2020-05-02,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
17068,5,2020,Canada,24Yi9hE78yPEbZ4kxyoXAI,30,Roses - Imanbek Remix,4,2020-05-02,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
17098,5,2020,United Kingdom,0VjIjW4GlUZAMYd2vXMi3b,31,Blinding Lights,2,2020-05-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17129,5,2020,United Kingdom,24Yi9hE78yPEbZ4kxyoXAI,31,Roses - Imanbek Remix,4,2020-05-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
17160,5,2020,United Kingdom,466cKvZn1j45IpxDdYZqdA,31,Toosie Slide,1,2020-05-01,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
17191,5,2020,United Kingdom,7ytR5pFWmSjzHJIeQkgog4,30,ROCKSTAR (feat. Roddy Ricch),8,2020-05-02,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
17221,5,2020,United Kingdom,7eJMfftS33KTjuF7lTsMCx,29,death bed (coffee for your head),5,2020-05-02,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
17250,5,2020,United States,39Yp9wwQiSRIDOvrVg7mbk,31,THE SCOTTS,3,2020-05-01,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
17281,5,2020,United States,0VjIjW4GlUZAMYd2vXMi3b,30,Blinding Lights,6,2020-05-02,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17311,5,2020,United States,0nbXyq5TXYPCO7pr3N8S4I,30,The Box,9,2020-05-02,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
17341,5,2020,United States,22LAwLoDA5b4AaGSkg6bKW,30,Blueberry Faygo,8,2020-05-02,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
17371,5,2020,United States,466cKvZn1j45IpxDdYZqdA,30,Toosie Slide,2,2020-05-01,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
17401,6,2020,Canada,0VjIjW4GlUZAMYd2vXMi3b,30,Blinding Lights,5,2020-06-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17431,6,2020,Canada,24Yi9hE78yPEbZ4kxyoXAI,30,Roses - Imanbek Remix,2,2020-06-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
17461,6,2020,Canada,466cKvZn1j45IpxDdYZqdA,30,Toosie Slide,4,2020-06-01,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
17491,6,2020,Canada,5RqR4ZCCKJDcBLIn4sih9l,30,Party Girl,8,2020-06-01,StaySolidRocky,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
17521,6,2020,Canada,7ytR5pFWmSjzHJIeQkgog4,30,ROCKSTAR (feat. Roddy Ricch),1,2020-06-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
17551,6,2020,United Kingdom,0VjIjW4GlUZAMYd2vXMi3b,30,Blinding Lights,3,2020-06-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17581,6,2020,United Kingdom,3H7ihDc1dqLriiWXwsc2po,30,Breaking Me,9,2020-06-01,"Topic, A7S",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
17611,6,2020,United Kingdom,4slSrbTK1sNK4I1mDYEthf,30,Rover (feat. DTG),6,2020-06-01,S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
17641,6,2020,United Kingdom,5y0ekFHNfFbjKhZlguSzdf,30,Dinner Guest (feat. MoStack),7,2020-06-01,AJ Tracey,https://open.spotify.com/track/5y0ekFHNfFbjKhZlguSzdf
17671,6,2020,United Kingdom,7ju97lgwC2rKQ6wwsf9no9,30,Rain On Me (with Ariana Grande),2,2020-06-01,Lady Gaga,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
17701,6,2020,United States,0VjIjW4GlUZAMYd2vXMi3b,30,Blinding Lights,6,2020-06-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17731,6,2020,United States,0nbXyq5TXYPCO7pr3N8S4I,30,The Box,8,2020-06-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
17761,6,2020,United States,22LAwLoDA5b4AaGSkg6bKW,30,Blueberry Faygo,4,2020-06-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
17791,6,2020,United States,39Yp9wwQiSRIDOvrVg7mbk,30,THE SCOTTS,3,2020-06-01,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
17821,6,2020,United States,5RqR4ZCCKJDcBLIn4sih9l,30,Party Girl,5,2020-06-01,StaySolidRocky,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
17851,7,2020,Canada,7ytR5pFWmSjzHJIeQkgog4,31,ROCKSTAR (feat. Roddy Ricch),1,2020-07-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
17882,7,2020,Canada,1xQ6trAsedVPCdbtDAmk0c,29,Savage Love (Laxed - Siren Beat),3,2020-07-01,"Jawsh 685, Jason Derulo",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
17911,7,2020,Canada,24Yi9hE78yPEbZ4kxyoXAI,29,Roses - Imanbek Remix,2,2020-07-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
17940,7,2020,Canada,6UelLqGlWMcVH1E5c4H7lY,27,Watermelon Sugar,5,2020-07-01,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
17967,7,2020,Canada,6o3QUC5oAE4g6WxRIFcZtb,20,Wishing Well,5,2020-07-10,Juice WRLD,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
17987,7,2020,United Kingdom,1xQ6trAsedVPCdbtDAmk0c,31,Savage Love (Laxed - Siren Beat),2,2020-07-01,"Jawsh 685, Jason Derulo",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
18018,7,2020,United Kingdom,7ytR5pFWmSjzHJIeQkgog4,31,ROCKSTAR (feat. Roddy Ricch),1,2020-07-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
18049,7,2020,United Kingdom,3H7ihDc1dqLriiWXwsc2po,30,Breaking Me,4,2020-07-01,"Topic, A7S",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
18079,7,2020,United Kingdom,6UelLqGlWMcVH1E5c4H7lY,30,Watermelon Sugar,5,2020-07-01,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
18109,7,2020,United Kingdom,0VjIjW4GlUZAMYd2vXMi3b,27,Blinding Lights,6,2020-07-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
18136,7,2020,United States,7ytR5pFWmSjzHJIeQkgog4,27,ROCKSTAR (feat. Roddy Ricch),1,2020-07-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
18163,7,2020,United States,2MbdDtCv5LUVjYy9RuGTgC,22,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2,2020-07-01,"Tory Lanez, Jack Harlow",https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
18185,7,2020,United States,6o3QUC5oAE4g6WxRIFcZtb,18,Wishing Well,6,2020-07-10,Juice WRLD,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
18203,7,2020,United States,7y7w4tl4MaRC2UMEj1mPtr,17,Come & Go (with Marshmello),2,2020-07-10,Juice WRLD,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
18220,7,2020,United States,22LAwLoDA5b4AaGSkg6bKW,14,Blueberry Faygo,5,2020-07-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
18234,8,2020,Canada,1xQ6trAsedVPCdbtDAmk0c,31,Savage Love (Laxed - Siren Beat),2,2020-08-01,"Jawsh 685, Jason Derulo",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
18265,8,2020,Canada,6UelLqGlWMcVH1E5c4H7lY,31,Watermelon Sugar,5,2020-08-01,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
18296,8,2020,Canada,7ytR5pFWmSjzHJIeQkgog4,31,ROCKSTAR (feat. Roddy Ricch),1,2020-08-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
18327,8,2020,Canada,2Wo6QQD1KMDWeFkkjLqwx5,27,Roses - Imanbek Remix,4,2020-08-03,SAINt JHN,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
18354,8,2020,Canada,4Oun2ylbjFKMPTiaSbbCih,25,WAP (feat. Megan Thee Stallion),4,2020-08-07,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
18379,8,2020,United Kingdom,1xQ6trAsedVPCdbtDAmk0c,31,Savage Love (Laxed - Siren Beat),3,2020-08-01,"Jawsh 685, Jason Derulo",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
18410,8,2020,United Kingdom,5lWUeSYO61UYgNlFlqcwYl,31,Lighter (feat. KSI),6,2020-08-01,Nathan Dawe,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
18441,8,2020,United Kingdom,6cx06DFPPHchuUAcTxznu9,31,Head & Heart (feat. MNEK),1,2020-08-01,Joel Corry,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
18472,8,2020,United Kingdom,7ytR5pFWmSjzHJIeQkgog4,31,ROCKSTAR (feat. Roddy Ricch),2,2020-08-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
18503,8,2020,United Kingdom,5rZlwNFl01HqLWBQGryKSm,25,Mood Swings (feat. Lil Tjay),9,2020-08-05,Pop Smoke,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
18528,8,2020,United States,2MbdDtCv5LUVjYy9RuGTgC,31,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",6,2020-08-01,"Tory Lanez, Jack Harlow",https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
18559,8,2020,United States,7ytR5pFWmSjzHJIeQkgog4,31,ROCKSTAR (feat. Roddy Ricch),2,2020-08-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
18590,8,2020,United States,2U5WueTLIK5WJLD7mvDODv,25,Wishing Well,4,2020-08-07,Juice WRLD,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
18615,8,2020,United States,4Oun2ylbjFKMPTiaSbbCih,25,WAP (feat. Megan Thee Stallion),1,2020-08-07,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
18640,8,2020,United States,2Y0wPrPQBrGhoLn14xRYCG,24,Come & Go (with Marshmello),5,2020-08-07,Juice WRLD,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
18664,9,2020,Canada,0PvFJmanyNQMseIFrU708S,30,For The Night (feat. Lil Baby & DaBaby),9,2020-09-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
18694,9,2020,Canada,1xQ6trAsedVPCdbtDAmk0c,30,Savage Love (Laxed - Siren Beat),4,2020-09-01,"Jawsh 685, Jason Derulo",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
18724,9,2020,Canada,2SAqBLGA283SUiwJ3xOUVI,30,Laugh Now Cry Later (feat. Lil Durk),3,2020-09-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
18754,9,2020,Canada,3tjFYV6RSFtuktYl3ZtYcq,30,Mood (feat. iann dior),2,2020-09-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
18784,9,2020,Canada,4Oun2ylbjFKMPTiaSbbCih,30,WAP (feat. Megan Thee Stallion),1,2020-09-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
18814,9,2020,United Kingdom,2SAqBLGA283SUiwJ3xOUVI,30,Laugh Now Cry Later (feat. Lil Durk),6,2020-09-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
18844,9,2020,United Kingdom,3tjFYV6RSFtuktYl3ZtYcq,30,Mood (feat. iann dior),3,2020-09-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
18874,9,2020,United Kingdom,4Oun2ylbjFKMPTiaSbbCih,30,WAP (feat. Megan Thee Stallion),1,2020-09-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
18904,9,2020,United Kingdom,5rZlwNFl01HqLWBQGryKSm,30,Mood Swings (feat. Lil Tjay),7,2020-09-01,Pop Smoke,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
18934,9,2020,United Kingdom,6NJfIydBMYrXvlaXsFxmc8,30,Ain't It Different (feat. AJ Tracey & Stormzy),4,2020-09-01,Headie One,https://open.spotify.com/track/6NJfIydBMYrXvlaXsFxmc8
18964,9,2020,United States,0PvFJmanyNQMseIFrU708S,30,For The Night (feat. Lil Baby & DaBaby),4,2020-09-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
18994,9,2020,United States,2SAqBLGA283SUiwJ3xOUVI,30,Laugh Now Cry Later (feat. Lil Durk),2,2020-09-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
19024,9,2020,United States,3tjFYV6RSFtuktYl3ZtYcq,30,Mood (feat. iann dior),3,2020-09-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19054,9,2020,United States,4Oun2ylbjFKMPTiaSbbCih,30,WAP (feat. Megan Thee Stallion),1,2020-09-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
19084,9,2020,United States,2MbdDtCv5LUVjYy9RuGTgC,29,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",8,2020-09-01,"Tory Lanez, Jack Harlow",https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
19113,10,2020,Canada,3tjFYV6RSFtuktYl3ZtYcq,31,Mood (feat. iann dior),1,2020-10-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19144,10,2020,Canada,7hxHWCCAIIxFLCzvDgnQHX,31,"Lemonade (feat. Gunna, Don Toliver & NAV)",2,2020-10-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
19175,10,2020,Canada,0PvFJmanyNQMseIFrU708S,30,For The Night (feat. Lil Baby & DaBaby),4,2020-10-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
19205,10,2020,Canada,4Oun2ylbjFKMPTiaSbbCih,29,WAP (feat. Megan Thee Stallion),3,2020-10-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
19234,10,2020,Canada,1tkg4EHVoqnhR6iFEXb60y,28,What You Know Bout Love,8,2020-10-01,Pop Smoke,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
19262,10,2020,United Kingdom,1tkg4EHVoqnhR6iFEXb60y,31,What You Know Bout Love,6,2020-10-01,Pop Smoke,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
19293,10,2020,United Kingdom,3tjFYV6RSFtuktYl3ZtYcq,31,Mood (feat. iann dior),1,2020-10-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19324,10,2020,United Kingdom,6cx06DFPPHchuUAcTxznu9,31,Head & Heart (feat. MNEK),4,2020-10-01,Joel Corry,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
19355,10,2020,United Kingdom,7hxHWCCAIIxFLCzvDgnQHX,31,"Lemonade (feat. Gunna, Don Toliver & NAV)",3,2020-10-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
19386,10,2020,United Kingdom,4Oun2ylbjFKMPTiaSbbCih,30,WAP (feat. Megan Thee Stallion),2,2020-10-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
19416,10,2020,United States,0PvFJmanyNQMseIFrU708S,30,For The Night (feat. Lil Baby & DaBaby),4,2020-10-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
19446,10,2020,United States,3tjFYV6RSFtuktYl3ZtYcq,30,Mood (feat. iann dior),3,2020-10-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19476,10,2020,United States,4Oun2ylbjFKMPTiaSbbCih,30,WAP (feat. Megan Thee Stallion),1,2020-10-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
19506,10,2020,United States,7hxHWCCAIIxFLCzvDgnQHX,30,"Lemonade (feat. Gunna, Don Toliver & NAV)",2,2020-10-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
19536,10,2020,United States,2SAqBLGA283SUiwJ3xOUVI,28,Laugh Now Cry Later (feat. Lil Durk),5,2020-10-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
19564,11,2020,Canada,3tjFYV6RSFtuktYl3ZtYcq,30,Mood (feat. iann dior),2,2020-11-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19594,11,2020,Canada,35mvY5S1H3J2QZyna3TFe0,28,positions,1,2020-11-01,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
19622,11,2020,Canada,7hxHWCCAIIxFLCzvDgnQHX,27,"Lemonade (feat. Gunna, Don Toliver & NAV)",3,2020-11-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
19649,11,2020,Canada,1tkg4EHVoqnhR6iFEXb60y,26,What You Know Bout Love,5,2020-11-01,Pop Smoke,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
19675,11,2020,Canada,4y4spB9m0Q6026KfkAvy9Q,24,Lonely (with benny blanco),7,2020-11-01,Justin Bieber,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
19699,11,2020,United Kingdom,35mvY5S1H3J2QZyna3TFe0,29,positions,1,2020-11-01,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
19728,11,2020,United Kingdom,3tjFYV6RSFtuktYl3ZtYcq,28,Mood (feat. iann dior),2,2020-11-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19756,11,2020,United Kingdom,7hxHWCCAIIxFLCzvDgnQHX,28,"Lemonade (feat. Gunna, Don Toliver & NAV)",3,2020-11-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
